Probe Name	 brain_MD_12	 brain_MD_61	 brain_MD_15	 brain_MD_57	 brain_MD_33	 brain_MD_64	 brain_MD_17	 brain_MD_62	 brain_MD_63	 brain_MD_32	 brain_MGlio_1	 brain_MGlio_2	 brain_MGlio_3	 brain_MGlio_4	 brain_MGlio_5	 brain_MGlio_6	 brain_MGlio_7	 brain_MGlio_8	 brain_MGlio_9	 brain_MGlio_10	 brain_Rhab_1	 brain_Rhab_2	 brain_Rhab_3	 brain_Rhab_4	 brain_Rhab_5	 brain_Rhab_6	 brain_Rhab_7	 brain_Rhab_8	 brain_Rhab_9	 brain_Rhab_10	 brain_Ncer_1	 brain_Ncer_2	 brain_Ncer_3	 brain_Ncer_4	 brain_PNET_1	 brain_PNET_2	 brain_PNET_3	 brain_PNET_4	 brain_PNET_5	 brain_PNET_6	 brain_PNET_7	 brain_PNET_8	 
M33521_at	0.6486	 0.4052	 0.3629	 0.3846	 0.3120	 0.7051	 0.5416	 0.4324	 0.2805	 0.5652	 0.4115	 0.2920	 0.2530	 0.2569	 0.4754	 0.3037	 0.4040	 0.2969	 0.2939	 0.2687	 0.5744	 0.6597	 0.5870	 0.6830	 0.6238	 0.2470	 0.4810	 0.3724	 0.3812	 0.2163	 0.2840	 0.3248	 0.3840	 0.4545	 0.2645	 0.3741	 0.2376	 0.4058	 0.2751	 0.5359	 0.3875	 0.3997
M33552_at	0.5759	 0.4659	 0.3677	 0.3644	 0.3941	 0.6825	 0.4400	 0.3839	 0.3130	 0.5377	 0.4433	 0.3838	 0.3361	 0.2954	 0.5239	 0.3022	 0.4941	 0.3792	 0.3579	 0.3676	 0.4998	 0.5167	 0.4822	 0.5846	 0.5285	 0.4996	 0.4245	 0.3391	 0.3053	 0.2662	 0.3830	 0.4854	 0.4813	 0.5475	 0.3546	 0.4661	 0.3403	 0.4081	 0.3889	 0.6261	 0.4312	 0.4995
M33600_f_at	0.2278	 0.1954	 0.1352	 0.1590	 0.1794	 0.2512	 0.1847	 0.1366	 0.1169	 0.2032	 0.1860	 0.1898	 0.2068	 0.1300	 0.2929	 0.2185	 0.3181	 0.3148	 0.1776	 0.1640	 0.2529	 0.3325	 0.2296	 0.2814	 0.3551	 0.1437	 0.2640	 0.2077	 0.1926	 0.1145	 0.1444	 0.1640	 0.1734	 0.2096	 0.1346	 0.3913	 0.2259	 0.2265	 0.1432	 0.2342	 0.1634	 0.3447
M33653_at	0.6542	 0.5180	 0.4164	 0.3699	 0.4203	 0.8047	 0.4720	 0.4241	 0.3124	 0.5838	 0.4813	 0.4177	 0.3282	 0.3140	 0.5067	 0.2863	 0.5506	 0.3288	 0.3601	 0.4091	 0.4922	 0.5205	 0.4452	 0.5534	 0.4689	 0.3603	 0.4553	 0.3652	 0.3341	 0.2649	 0.5240	 0.6099	 0.7159	 0.7751	 0.4706	 0.6162	 0.4131	 0.4409	 0.4918	 0.7050	 0.5473	 0.5352
M33680_at	0.5155	 0.2466	 0.3791	 0.3541	 0.2252	 0.5778	 0.3042	 0.2484	 0.2219	 0.5215	 0.4738	 0.4512	 0.2694	 0.2554	 0.6355	 0.3981	 0.5781	 0.4848	 0.3890	 0.3709	 0.8252	 0.8528	 0.5393	 0.9140	 0.8638	 0.3297	 0.6258	 0.3891	 0.3534	 0.1184	 0.3079	 0.2292	 0.3793	 0.4467	 0.1936	 0.5311	 0.2201	 0.7824	 0.1640	 0.3228	 0.2301	 0.4340
M33684_s_at	0.6416	 0.4955	 0.4079	 0.4135	 0.4418	 0.7678	 0.5048	 0.4240	 0.3306	 0.5782	 0.4827	 0.4256	 0.3867	 0.3126	 0.5448	 0.3540	 0.5536	 0.3662	 0.3922	 0.3997	 0.4553	 0.5347	 0.4093	 0.5801	 0.5568	 0.3370	 0.5010	 0.3472	 0.3050	 0.2612	 0.3963	 0.5032	 0.5245	 0.6520	 0.3841	 0.5254	 0.4524	 0.4513	 0.4056	 0.6679	 0.5304	 0.6227
M33764_at	0.7466	 0.3155	 0.3374	 0.2494	 0.2133	 0.5191	 0.7318	 0.2293	 0.2965	 0.7815	 0.2645	 0.1855	 0.1735	 0.1692	 0.3831	 0.3264	 0.3684	 0.2024	 0.1992	 0.1832	 0.6744	 0.6291	 0.5015	 0.6509	 0.6828	 0.1666	 0.4270	 0.2986	 0.3302	 0.1238	 0.2672	 0.1924	 0.2314	 0.2737	 0.2574	 0.2663	 0.1671	 0.3482	 0.3008	 0.5235	 0.2477	 0.3341
M33772_s_at	0.6636	 0.5674	 0.4139	 0.4209	 0.5348	 0.8310	 0.5136	 0.4309	 0.3406	 0.7446	 0.5311	 0.4377	 0.4263	 0.3161	 0.6234	 0.3809	 0.5842	 0.4354	 0.4104	 0.4179	 0.5962	 0.5532	 0.6146	 0.6307	 0.6036	 0.3984	 0.5513	 0.3649	 0.3311	 0.3235	 0.4943	 0.7206	 0.5359	 0.7499	 0.4826	 0.6389	 0.3858	 0.4737	 0.4684	 0.7147	 0.6872	 0.6038
M33882_at	0.3640	 0.2661	 0.2292	 0.2002	 0.2394	 0.4031	 0.2581	 0.2248	 0.1668	 0.3074	 0.2487	 0.2292	 0.2078	 0.1632	 0.3514	 0.2693	 0.4014	 0.2513	 0.1958	 0.2102	 0.7834	 0.2996	 0.2661	 0.4392	 0.4411	 0.1938	 0.2785	 0.2629	 0.2042	 0.1540	 0.2318	 0.3040	 0.2836	 0.3549	 0.2257	 0.2953	 0.2202	 0.2357	 0.2310	 0.3567	 0.2910	 0.3237
M33987_at	0.9143	 0.7543	 0.5774	 0.6063	 0.6635	 1.1786	 0.7564	 0.6805	 0.5291	 0.9772	 0.8219	 0.6931	 0.5469	 0.5302	 0.8777	 0.5127	 0.9028	 0.5305	 0.5759	 0.6563	 0.7355	 0.7742	 0.6640	 0.8903	 0.7421	 0.5899	 0.6951	 0.5202	 0.5274	 0.4448	 0.8027	 0.8854	 0.7950	 1.1297	 0.8319	 1.1064	 0.7979	 0.7026	 0.6988	 0.9963	 0.9510	 0.9182
M34041_at	0.7956	 0.5471	 0.4520	 0.4683	 0.4987	 0.9704	 0.6244	 0.5359	 0.3708	 0.9266	 0.7116	 0.5174	 0.5017	 0.3452	 0.9123	 0.3669	 0.7307	 0.4770	 0.4524	 0.4976	 0.7066	 0.7658	 0.6442	 0.8758	 0.8517	 0.3561	 0.6053	 0.4040	 0.3546	 0.2800	 0.3913	 0.6306	 0.6723	 0.9577	 0.3360	 0.5051	 0.3810	 0.5784	 0.4263	 0.8624	 0.5641	 0.7359
M34057_at	0.1212	 0.0996	 0.0807	 0.0831	 0.0791	 0.1519	 0.1073	 0.0879	 0.0734	 0.1123	 0.0992	 0.0907	 0.0805	 0.0724	 0.1084	 0.0744	 0.1252	 0.1428	 0.0769	 0.0845	 0.5009	 0.2867	 0.1045	 0.1235	 0.1003	 0.0905	 0.1159	 0.0886	 0.1402	 0.0640	 0.0934	 0.1060	 0.0999	 0.1232	 0.1034	 0.1189	 0.0957	 0.1403	 0.0915	 0.1331	 0.1141	 0.1120
M34065_at	0.8042	 0.5420	 0.4987	 0.4618	 0.4995	 1.0004	 0.5980	 0.5422	 0.3997	 0.6985	 0.5539	 0.5025	 0.4167	 0.3746	 0.5993	 0.3817	 0.6523	 0.4033	 0.4378	 0.4623	 0.6104	 0.7293	 0.6118	 0.6789	 0.6877	 0.4405	 0.5791	 0.4089	 0.4469	 0.3657	 0.5346	 0.6739	 0.6184	 0.7927	 0.5630	 0.6924	 0.5449	 0.5337	 0.5683	 0.8209	 0.7138	 0.6775
M34079_at	0.6383	 0.3737	 0.3290	 0.3746	 0.2993	 0.7207	 0.3871	 0.3351	 0.2548	 0.4506	 0.3717	 0.3061	 0.2643	 0.2447	 0.4316	 0.2451	 0.4563	 0.2831	 0.2859	 0.2850	 0.5195	 0.5427	 0.4571	 0.5752	 0.5710	 0.2880	 0.4310	 0.3078	 0.3436	 0.1874	 0.3107	 0.3449	 0.3961	 0.4420	 0.2867	 0.3862	 0.2871	 0.3106	 0.2961	 0.5628	 0.4005	 0.4933
M34175_at	0.5443	 0.2804	 0.2769	 0.3134	 0.2501	 0.5051	 0.4355	 0.5130	 0.2026	 0.4975	 0.4333	 0.3317	 0.2795	 0.2888	 0.3380	 0.2953	 0.3865	 0.2212	 0.3048	 0.3074	 0.5344	 0.7183	 0.5167	 0.6477	 0.5855	 0.2442	 0.4257	 0.2900	 0.2662	 0.1868	 0.2798	 0.2838	 0.3263	 0.3890	 0.2153	 0.2924	 0.2395	 0.4188	 0.2298	 0.4375	 0.3472	 0.4084
M34181_at	0.4995	 0.3751	 0.4102	 0.3455	 0.3371	 0.7077	 0.5091	 1.2103	 0.2528	 0.7090	 0.4977	 0.3913	 0.3437	 0.2660	 0.5249	 0.3303	 0.5710	 0.2676	 0.4148	 0.3141	 0.5324	 0.8773	 0.2890	 0.4548	 0.7155	 0.2571	 0.3725	 0.2776	 0.2245	 0.1759	 0.3626	 0.3788	 0.7466	 0.6877	 0.3382	 0.4164	 0.3456	 0.3843	 0.3054	 0.6499	 0.4758	 0.4171
M34182_at	0.5426	 0.4520	 0.3825	 0.4067	 0.4148	 0.6943	 0.5428	 0.4370	 0.3236	 0.6534	 0.5306	 0.4201	 0.4107	 0.3119	 0.6102	 0.3142	 0.5568	 0.3841	 0.3758	 0.3800	 0.4744	 0.5092	 0.4969	 0.5866	 0.5337	 0.3636	 0.4153	 0.3062	 0.3676	 0.3045	 0.3041	 0.4482	 0.5738	 0.7226	 0.2904	 0.4188	 0.3108	 0.4446	 0.3352	 0.5734	 0.4752	 0.5438
M34192_at	0.6529	 0.4965	 0.4046	 0.4227	 0.4615	 0.8262	 0.5343	 0.4674	 0.3614	 0.6721	 0.5031	 0.4464	 0.3764	 0.3167	 0.5817	 0.3493	 0.5992	 0.3505	 0.4048	 0.4175	 0.6163	 0.6832	 0.5629	 0.7495	 0.6865	 0.3848	 0.4934	 0.3758	 0.4491	 0.2621	 0.4472	 0.5626	 0.6255	 0.6508	 0.4700	 0.5830	 0.4225	 0.5758	 0.4401	 0.7343	 0.6286	 0.5773
M34276_at	1.1845	 0.8490	 0.7003	 0.6787	 0.7254	 1.3804	 0.8276	 0.7819	 0.5571	 1.0009	 0.7950	 0.7325	 0.6373	 0.5207	 0.8995	 0.5714	 1.0261	 0.5541	 0.6446	 0.6696	 0.7681	 0.9800	 0.7643	 0.9894	 0.8674	 0.6560	 0.8075	 0.5832	 0.5481	 0.4874	 0.7670	 0.9972	 0.8500	 1.0923	 0.8152	 1.0363	 0.7900	 0.8154	 0.8777	 1.2681	 1.1839	 1.0344
M34309_at	0.3525	 0.2812	 0.2543	 0.2277	 0.2995	 0.4784	 0.2976	 0.2498	 0.1972	 0.4122	 0.3229	 0.2861	 0.2356	 0.1978	 0.7333	 0.2950	 0.3558	 0.2299	 0.2409	 0.2650	 0.3326	 0.3310	 0.3488	 0.5072	 0.3477	 0.2281	 0.2754	 0.2090	 0.1949	 0.1755	 0.3120	 0.4245	 0.3098	 0.3967	 0.3248	 0.4326	 0.2993	 0.2743	 0.3112	 0.3900	 0.3927	 0.6124
M34338_s_at	0.5098	 0.3044	 0.2275	 0.2811	 0.2170	 0.5620	 0.4136	 0.2439	 0.2391	 0.4525	 0.2758	 0.2022	 0.1855	 0.1570	 0.2876	 0.2133	 0.3465	 0.3489	 0.1952	 0.1925	 0.6036	 0.6245	 0.6653	 1.0551	 0.7335	 0.2451	 0.6216	 0.2405	 0.2804	 0.1412	 0.2090	 0.2218	 0.2406	 0.3010	 0.2303	 0.3273	 0.1781	 0.2484	 0.2109	 0.3910	 0.2876	 0.5124
M34344_at	0.4744	 0.3385	 0.2466	 0.2685	 0.3024	 0.5436	 0.3567	 0.2910	 0.1976	 0.5283	 0.3518	 0.2558	 0.2463	 0.1908	 0.3973	 0.2217	 0.3642	 0.2886	 0.2513	 0.2497	 0.4160	 0.4455	 0.4065	 0.5293	 0.5067	 0.1848	 0.3207	 0.2333	 0.2085	 0.2498	 0.2507	 0.3916	 0.3495	 0.5475	 0.2308	 0.3237	 0.2020	 0.3163	 0.2458	 0.4111	 0.3030	 0.3100
M34353_s_at	0.7745	 0.6738	 0.4709	 0.4650	 0.5416	 0.9212	 0.6066	 0.5188	 0.4027	 0.7276	 0.7111	 0.5984	 0.4966	 0.4322	 0.7884	 0.4425	 0.7575	 0.4632	 0.4839	 0.5635	 0.7068	 0.7077	 0.6447	 0.8543	 0.6917	 0.4711	 0.6780	 0.4323	 0.4605	 0.3634	 0.5755	 0.6581	 0.6296	 0.8293	 0.5739	 0.8076	 0.6359	 0.5953	 0.5819	 0.9110	 0.7884	 0.7833
M34376_s_at	0.8890	 0.7389	 0.5352	 0.5147	 0.6093	 1.1325	 0.6828	 0.5946	 0.4521	 0.8496	 0.7028	 0.5955	 0.5070	 0.4733	 0.7166	 0.4984	 0.8019	 0.5001	 0.5517	 0.5814	 0.6399	 0.6497	 0.6120	 0.7303	 0.5956	 0.5168	 0.7084	 0.5061	 0.4439	 0.3916	 0.7261	 0.8251	 0.6762	 0.8507	 0.7867	 0.9844	 0.7497	 0.6433	 0.6800	 0.8824	 1.0819	 0.7651
M34423_at	0.6435	 0.4281	 0.3156	 0.3198	 0.3459	 0.7413	 0.4606	 0.3505	 0.2818	 0.5939	 0.4198	 0.3159	 0.2810	 0.2297	 0.5366	 0.3093	 0.5202	 0.5496	 0.2956	 0.3138	 0.7792	 0.8621	 0.4900	 1.0698	 0.8902	 0.2587	 0.5922	 0.4358	 0.4819	 0.1918	 0.3602	 0.4115	 0.4069	 0.5171	 0.3548	 0.5655	 0.3141	 0.3865	 0.3088	 0.5208	 0.4774	 0.4887
M34455_at	0.5136	 0.4884	 0.3004	 0.3029	 0.3386	 0.6233	 0.4127	 0.3297	 0.2415	 0.5368	 0.4411	 0.3092	 0.2762	 0.2231	 0.4433	 0.2428	 0.4305	 0.3234	 0.2896	 0.3073	 0.4391	 0.5405	 0.3742	 0.5428	 0.8347	 0.2594	 0.4202	 0.2686	 0.2454	 0.1832	 0.3501	 0.4195	 0.4437	 0.5566	 0.3188	 0.4493	 0.2859	 0.3553	 0.2880	 0.5128	 0.4570	 0.4300
M34458_rna1_s_at	0.4390	 0.2622	 0.1739	 0.2442	 0.2008	 0.4662	 0.2786	 0.2060	 0.1537	 0.3184	 0.2202	 0.1740	 0.1410	 0.1474	 0.2367	 0.1620	 0.2702	 0.1627	 0.1572	 0.1684	 0.3574	 0.2522	 0.3058	 0.3348	 0.4349	 0.1691	 0.3632	 0.1428	 0.1923	 0.1288	 0.2485	 0.2256	 0.1785	 0.2321	 0.2567	 0.3470	 0.2077	 0.1902	 0.1981	 0.3561	 0.3344	 0.2538
M34516_at	2.8999	 2.7028	 1.8033	 1.7914	 2.5162	 4.0807	 2.5545	 1.4867	 1.5562	 4.1951	 3.2427	 2.6540	 2.5335	 1.2947	 4.5121	 1.3381	 2.7093	 2.3585	 1.9646	 2.1760	 3.6187	 3.6311	 6.8440	 3.2230	 4.4055	 1.6246	 11.6120	 1.7093	 2.3489	 1.5406	 2.0516	 2.7176	 2.5818	 3.9920	 1.8875	 21.4467	 2.2093	 2.3405	 3.8245	 2.7006	 3.1639	 3.6122
M34516_r_at	0.6674	 0.6574	 0.4254	 0.4189	 0.5348	 0.9531	 0.5582	 0.4083	 0.3893	 0.8809	 0.6886	 0.6250	 0.5394	 0.3757	 0.9954	 0.3791	 0.6900	 0.4880	 0.5033	 0.5352	 0.7899	 0.7785	 1.5188	 0.7262	 0.7964	 0.4297	 2.7023	 0.4863	 0.6451	 0.4052	 0.6366	 0.7796	 0.7841	 0.8288	 0.6210	 3.2010	 0.5732	 0.5442	 0.6806	 0.7364	 0.8331	 0.8276
M34539_at	0.5381	 0.3477	 0.3105	 0.3241	 0.2382	 0.6594	 0.4499	 0.3091	 0.2348	 0.4540	 0.4089	 0.2587	 0.2347	 0.2254	 0.4948	 0.2842	 0.5290	 0.4492	 0.3007	 0.2553	 0.7095	 0.8369	 0.7850	 0.8574	 0.8480	 0.4010	 0.5943	 0.2696	 0.3678	 0.1613	 0.2471	 0.2717	 0.3241	 0.3715	 0.2605	 0.4502	 0.2146	 0.3084	 0.2091	 0.3955	 0.3015	 0.3606
M34667_at	1.1038	 0.7949	 0.5880	 0.6406	 0.6217	 1.2133	 0.7920	 0.6479	 0.4572	 1.0208	 0.7247	 0.5378	 0.4566	 0.4207	 0.7989	 0.4710	 0.8616	 0.4658	 0.5340	 0.5431	 0.8841	 0.9764	 0.8282	 0.9581	 0.8550	 0.4989	 0.7710	 0.5165	 0.4423	 0.4197	 0.7067	 0.7676	 0.6901	 0.8482	 0.6782	 0.8882	 0.5895	 0.6888	 0.6464	 1.0459	 0.9013	 0.8312
M34668_at	0.7622	 0.5939	 0.4683	 0.4790	 0.4088	 0.9615	 0.5454	 0.5332	 0.3160	 0.7245	 0.5578	 0.4811	 0.3964	 0.3418	 0.5898	 0.3953	 0.6792	 0.3749	 0.4291	 0.4062	 0.6709	 0.8241	 0.7262	 0.8676	 0.6324	 0.4196	 0.6027	 0.4823	 0.4443	 0.3405	 0.5230	 0.5589	 0.6103	 0.6532	 0.4766	 0.6225	 0.4035	 0.4900	 0.4185	 0.6893	 0.5718	 0.5949
M34677_at	0.5572	 0.4202	 0.3231	 0.3168	 0.3340	 0.6891	 0.4838	 0.3639	 0.2525	 0.6227	 0.4837	 0.3306	 0.2969	 0.2524	 0.5602	 0.2908	 0.5333	 0.3415	 0.3595	 0.3083	 0.7808	 0.6422	 0.6649	 0.9541	 0.7865	 0.2823	 0.5236	 0.3523	 0.2697	 0.1970	 0.3479	 0.4092	 0.4978	 0.5418	 0.3214	 0.4349	 0.2916	 0.3916	 0.3075	 0.5579	 0.4504	 0.4689
M34715_at	0.7344	 0.6153	 0.4187	 0.4325	 0.4522	 0.8459	 0.5784	 0.5107	 0.3809	 0.6445	 0.6239	 0.5353	 0.4235	 0.4009	 0.6119	 0.4203	 0.7016	 0.4105	 0.4453	 0.4946	 0.5316	 0.5844	 0.4892	 0.7042	 0.5462	 0.4712	 0.6151	 0.4208	 0.4214	 0.3509	 0.5960	 0.6547	 0.5930	 0.7426	 0.6707	 0.8317	 0.6585	 0.5457	 0.5742	 0.7719	 1.0813	 0.7565
M34996_s_at	0.6985	 0.6286	 0.4321	 0.4314	 0.5969	 0.7668	 0.6141	 0.4574	 0.3640	 0.7956	 0.6681	 0.6447	 0.5566	 0.3927	 1.1265	 0.7631	 1.1182	 0.8449	 0.5097	 0.5014	 0.6969	 0.9779	 0.7198	 0.9770	 1.3425	 0.4295	 0.8665	 0.4092	 0.4255	 0.3195	 0.5052	 0.6532	 0.6037	 0.9459	 0.4992	 1.2940	 0.6040	 0.7630	 0.4928	 0.7066	 0.6691	 0.9402
M35093_s_at	0.5986	 0.5511	 0.3675	 0.3762	 0.4157	 0.7831	 0.4659	 0.4067	 0.2957	 0.6246	 0.5292	 0.4413	 0.4076	 0.3037	 0.5635	 0.3086	 0.5463	 0.3755	 0.4094	 0.4364	 0.4694	 0.5044	 0.4545	 0.5204	 0.4708	 0.3354	 0.4904	 0.3576	 0.3040	 0.2543	 0.4248	 0.5292	 0.5075	 0.6105	 0.3937	 0.5473	 0.4018	 0.4531	 0.3851	 0.6707	 0.5400	 0.4992
M35128_at	0.7951	 0.5624	 0.4132	 0.4148	 0.4477	 0.8803	 0.5711	 0.4852	 0.3291	 0.7612	 0.6647	 0.4709	 0.4247	 0.3232	 0.7179	 0.3324	 0.6879	 0.4396	 0.4621	 0.4323	 0.6530	 0.6852	 0.5401	 0.7378	 0.7492	 0.3573	 0.5239	 0.3747	 0.3232	 0.2565	 0.4491	 0.5725	 0.5958	 0.7664	 0.3731	 0.5100	 0.3635	 0.5365	 0.4127	 0.7683	 0.5360	 0.6158
M35198_at	0.6058	 0.4982	 0.3835	 0.3656	 0.4196	 0.7625	 0.5063	 0.3962	 0.3099	 0.5498	 0.4903	 0.4117	 0.3365	 0.3120	 0.5081	 0.2991	 0.5167	 0.3280	 0.3689	 0.4147	 0.4578	 0.4835	 0.4164	 0.5189	 0.4308	 0.3483	 0.4373	 0.3412	 0.2898	 0.2480	 0.4556	 0.5085	 0.5108	 0.5798	 0.4395	 0.5759	 0.3935	 0.4437	 0.3847	 0.6656	 0.5351	 0.5279
M35252_at	0.2314	 0.1945	 0.1505	 0.1500	 0.1737	 0.2745	 0.1919	 0.1629	 0.1337	 0.2212	 0.1905	 0.1718	 0.1435	 0.1324	 0.1935	 0.1443	 0.2081	 0.1344	 0.1448	 0.1662	 0.1798	 0.1889	 0.1692	 0.2049	 0.8352	 0.1504	 0.1697	 0.1439	 0.1307	 0.1201	 0.1983	 0.2099	 0.1878	 0.2259	 0.2081	 0.2480	 0.1817	 0.2007	 0.1798	 0.2460	 0.2216	 0.2166
M35296_at	0.5495	 0.4192	 0.3127	 0.3347	 0.3452	 0.6038	 0.4087	 0.3697	 0.2733	 0.4974	 0.3987	 0.3295	 0.2909	 0.2594	 0.4261	 0.2647	 0.4580	 0.3146	 0.3002	 0.3218	 0.4332	 0.5106	 0.3862	 0.4936	 0.4777	 0.2928	 0.3843	 0.3129	 0.2758	 0.2190	 0.3657	 0.4353	 0.3948	 0.4915	 0.3479	 0.4426	 0.3145	 0.3583	 0.3772	 0.5622	 0.4124	 0.4541
M35416_at	0.6406	 0.4636	 0.3660	 0.3438	 0.3866	 0.6670	 0.4660	 0.4278	 0.3129	 0.5484	 0.4662	 0.4039	 0.3571	 0.3124	 0.4920	 0.3212	 0.5425	 0.3537	 0.3709	 0.3795	 0.5149	 0.5890	 0.4522	 0.5673	 0.5102	 0.3452	 0.4450	 0.3638	 0.3105	 0.2351	 0.4314	 0.4897	 0.4685	 0.5720	 0.4346	 0.5626	 0.4015	 0.4371	 0.4150	 0.6062	 0.4971	 0.5178
M35531_at	0.7504	 0.6135	 0.4621	 0.4503	 0.4829	 0.9326	 0.5813	 0.4969	 0.3775	 0.7426	 0.6144	 0.4898	 0.4475	 0.3680	 0.6927	 0.3572	 0.6861	 0.4221	 0.4511	 0.4666	 0.6489	 0.6900	 0.7115	 0.7023	 0.6651	 0.3970	 0.5362	 0.3953	 0.3559	 0.2970	 0.5437	 0.6670	 0.7278	 0.8791	 0.4553	 0.6060	 0.4447	 0.5467	 0.4893	 0.8113	 0.6198	 0.6927
M35851_s_at	0.9533	 0.7760	 0.5345	 0.5344	 0.6714	 1.1560	 0.6996	 0.6032	 0.4718	 0.9255	 0.8068	 0.6914	 0.6345	 0.4846	 1.0566	 0.5969	 0.9516	 0.5908	 0.5820	 0.6680	 0.8973	 0.7755	 0.8274	 0.9184	 0.8251	 0.5843	 0.7586	 0.5191	 0.4834	 0.4415	 0.7909	 0.9129	 0.6985	 1.0090	 0.8124	 1.0597	 0.7633	 0.8553	 0.7835	 1.0866	 1.1228	 0.9171
M35878_at	0.2668	 0.1970	 0.1513	 0.1560	 0.1648	 0.2893	 0.2712	 0.1670	 0.1382	 0.2617	 0.2404	 0.1885	 0.1527	 0.1659	 0.2874	 0.1619	 0.4845	 0.2130	 0.1582	 0.1822	 0.2768	 0.7761	 0.2133	 0.2605	 0.2387	 0.2322	 0.2478	 0.2747	 0.2474	 0.1229	 0.1782	 0.2282	 0.2116	 0.2838	 0.1871	 0.3963	 0.1840	 0.2280	 0.1848	 0.2783	 0.2216	 0.4674
M35999_at	1.1729	 0.9523	 0.7360	 0.6795	 0.7198	 1.4015	 0.9328	 0.8070	 0.6134	 1.1316	 0.9829	 0.8252	 0.6924	 0.6669	 1.1447	 0.7512	 1.1567	 0.6803	 0.7406	 0.7770	 1.1475	 1.1262	 1.0125	 1.2387	 1.0070	 0.7194	 1.0973	 0.6489	 0.6374	 0.5043	 0.9262	 1.0461	 0.8818	 1.3082	 1.0354	 1.3481	 1.1191	 0.9081	 0.8539	 1.2505	 1.2051	 1.3383
M36067_at	0.7283	 0.5082	 0.3994	 0.4147	 0.4089	 0.9474	 0.5456	 0.3587	 0.3307	 0.6919	 0.4484	 0.3650	 0.3431	 0.2960	 0.5510	 0.3212	 0.5697	 0.3436	 0.3435	 0.3457	 0.6235	 0.6320	 0.6556	 0.6611	 0.7217	 0.3454	 0.5082	 0.3511	 0.3994	 0.3126	 0.3774	 0.4784	 0.5137	 0.6585	 0.3848	 0.4912	 0.3519	 0.4753	 0.4239	 0.7201	 0.4573	 0.4983
M36072_at	0.4417	 0.1780	 0.3187	 0.2466	 0.1838	 0.3027	 0.3545	 0.1420	 0.1978	 0.3421	 0.2508	 0.1315	 0.1346	 0.1457	 0.2162	 0.1716	 0.2218	 0.2403	 0.1318	 0.1555	 0.4676	 0.7070	 0.3466	 0.5612	 0.5372	 0.2361	 0.4853	 0.2987	 0.3583	 0.1337	 0.1169	 0.1371	 0.1902	 0.2068	 0.1816	 0.2855	 0.1235	 0.1537	 0.1502	 0.2607	 0.1380	 0.2166
M36089_at	0.5009	 0.3995	 0.3270	 0.3634	 0.3573	 0.6413	 0.4124	 0.3894	 0.2740	 0.5629	 0.4391	 0.3437	 0.3250	 0.2587	 0.4585	 0.2722	 0.4508	 0.3005	 0.2976	 0.3273	 0.4946	 0.5129	 0.4864	 0.5041	 0.5221	 0.2659	 0.3838	 0.2834	 0.2870	 0.2252	 0.3117	 0.3879	 0.4469	 0.5945	 0.2820	 0.3937	 0.2803	 0.3729	 0.2896	 0.4895	 0.3984	 0.4332
M36118_s_at	0.8526	 0.7006	 0.4882	 0.4958	 0.5592	 1.0293	 0.6318	 0.5616	 0.4368	 0.8284	 0.6695	 0.5392	 0.4805	 0.4063	 0.7128	 0.4456	 0.7684	 0.4520	 0.4987	 0.5253	 0.5962	 0.6414	 0.5615	 0.6847	 0.6177	 0.5054	 0.6325	 0.4672	 0.4153	 0.3477	 0.6107	 0.7608	 0.6380	 0.8525	 0.6427	 0.8841	 0.6445	 0.5710	 0.6344	 0.9089	 0.8325	 0.8100
M36200_at	0.6382	 0.4650	 0.3600	 0.3710	 0.4089	 0.7609	 0.4804	 0.4599	 0.3238	 0.6180	 0.5099	 0.4230	 0.3712	 0.3149	 0.5819	 0.3059	 0.5754	 0.3495	 0.3699	 0.3972	 0.5433	 0.5953	 0.4937	 0.6249	 0.5553	 0.3321	 0.4584	 0.3412	 0.3103	 0.2514	 0.3936	 0.5321	 0.5255	 0.7309	 0.3930	 0.5367	 0.3995	 0.4791	 0.4094	 0.6519	 0.5295	 0.6065
M36205_at	0.6681	 0.5272	 0.4764	 0.4628	 0.4808	 0.8599	 0.5273	 0.4803	 0.3413	 0.7595	 0.6006	 0.5115	 0.4550	 0.3483	 0.6547	 0.3505	 0.6203	 0.3765	 0.4306	 0.4358	 0.6247	 0.5961	 0.5969	 0.7389	 0.6272	 0.3572	 0.5106	 0.3734	 0.3510	 0.2724	 0.4970	 0.6290	 0.8081	 0.9046	 0.4358	 0.6062	 0.4641	 0.4837	 0.4804	 0.7809	 0.7193	 0.6613
M36284_s_at	0.4665	 0.4452	 0.2998	 0.3798	 0.3709	 0.7034	 0.3704	 0.2906	 0.3150	 0.5250	 0.3641	 0.3535	 0.3178	 0.2316	 0.4399	 0.2942	 0.5196	 0.3172	 0.2938	 0.3068	 0.3990	 0.3818	 0.4970	 0.4464	 0.4185	 0.4044	 0.3900	 0.2919	 0.2765	 0.2162	 0.3316	 0.4308	 0.3831	 0.4784	 0.3231	 0.5377	 0.3754	 0.3156	 0.3341	 0.5342	 0.4396	 0.5851
